"","d0_11","d0_13","d0_14","d0_2","d0_20","d0_22","d0_3","d0_4","d0_5","d0_6","d0_7","d0_8","d14_10","d14_11","d14_13","d14_14","d14_16","d14_17","d14_20","d14_22","d14_24","d14_25","d14_26","d14_4","d14_5","d14_6","d14_7","d14_8","d7_10","d7_11","d7_12","d7_13","d7_16","d7_17","d7_2","d7_20","d7_22","d7_24","d7_25","d7_26","d7_27","d7_3","d7_4","d7_5","d7_6","d7_7","d7_8"
"d7_20",0.521729339945075,0.2931628411814,0.719928002791871,0.719557631028175,0.707679719025422,0.797847120128775,0.700894726912302,0.693340012488558,0.686577253920713,0.729848454985239,0.795290159401803,0.710583466883373,0.657481224593504,0.731320022316406,0.736889545843986,0.828139949387419,0.687823640408607,0.646482342527403,0.40204301135002,0.441115734763896,0.693891211443289,0.200746152146668,0.698270149571618,0.725108832247387,0.766841535462228,0.696515819805202,0.778442691047852,0.61501800338935,0.752100948022789,0.705350440871134,0.691577959679159,0.627302735669465,0.732845060175303,0.786134833242077,0.787955800672868,0,0.670523322487453,0.423628546393106,0.430952648914798,0.53013335474093,0.312724825486219,0.756126928167145,0.710142493746823,0.708830589066306,0.705931900297855,0.822220274905562,0.238693082689278
"d7_22",0.753735824311349,0.711385893516561,0.781250440633586,0.754644730209949,0.76396532006433,0.78696079862127,0.761757879479626,0.755279742050482,0.758186415629885,0.759261568706657,0.851264063381754,0.769721809951727,0.323638250311082,0.70267481102375,0.753406874315674,0.856396982575158,0.766587252118338,0.24842485981657,0.670243068591579,0.51613222764313,0.783304131107983,0.76343380251001,0.726662898565335,0.761673669281007,0.762104547913621,0.755209735259826,0.840987996503384,0.763995769765296,0.763027892450062,0.76187977393232,0.767543014511259,0.709431432501899,0.753038612784065,0.779114380742848,0.83036569719886,0.670523322487453,0,0.7591684678277,0.714189747899038,0.756279879673343,0.745985621505564,0.759391784416075,0.778779659015613,0.749647041805231,0.774684378423015,0.864244788740183,0.737218862699287
"d7_24",0.407749147704285,0.356661590196996,0.63836612111898,0.56664293740795,0.548120918462795,0.707983580189668,0.534786911900574,0.53377410708692,0.53230504587764,0.551564302633835,0.70952433286411,0.608163753567985,0.651638815815361,0.688477734968768,0.611154942159837,0.767261195289349,0.503382247208628,0.647593508127573,0.439058575919524,0.409010969200996,0.471565713009505,0.464420543069711,0.588967411645819,0.573933366033444,0.65841547034638,0.511603962441411,0.724513882041992,0.453591021989748,0.568148364063838,0.517699643370626,0.510907108693594,0.540671668309332,0.597125837352559,0.672750594058774,0.752972735081574,0.423628546393106,0.7591684678277,0,0.375511379853148,0.457530587262177,0.333170031048248,0.627006757147167,0.530005588450767,0.561327979073527,0.515234745811406,0.709630839583222,0.356292414119209
"d7_25",0.491625084325272,0.371382868053442,0.675331352401831,0.622819799509457,0.680015898702697,0.741074247696856,0.668491492740878,0.669560755939968,0.6609235923103,0.667653574214909,0.818931647309099,0.684075269658051,0.685525678614364,0.686674292546837,0.58533311654664,0.848093736679694,0.663948542720414,0.644038166153913,0.430382423016767,0.448073211132956,0.640219923582398,0.48131561986404,0.58502761913294,0.68505155766742,0.685934910495923,0.649742463962319,0.816973904781499,0.581380057942727,0.701536454261288,0.610016137645448,0.620858433141707,0.612677258557391,0.671288686606532,0.74538580452932,0.807131591954948,0.430952648914798,0.714189747899038,0.375511379853148,0,0.341120673665696,0.401565618654898,0.68533917324901,0.700601483498804,0.666631909085331,0.652564362779425,0.847316532460617,0.406109490330928
"d7_26",0.449015346598068,0.500575488455099,0.644115730177749,0.591823258001491,0.629381104312007,0.768809606881671,0.61940809323909,0.630081986877278,0.61872061340097,0.663398095075332,0.798489985758339,0.68047163001188,0.683100633010741,0.731896003615621,0.619012193721154,0.798550600534288,0.610536942972566,0.69258857799267,0.517085075049762,0.466155052565576,0.631176586845427,0.573717625188145,0.539423550238626,0.676037174939029,0.64330992229415,0.613368988163902,0.769178811618,0.535673044187949,0.698761884966004,0.57811798753642,0.571496786912899,0.591344218705934,0.669775085316611,0.764850653763057,0.751819119703948,0.53013335474093,0.756279879673343,0.457530587262177,0.341120673665696,0,0.497408894916302,0.691725968998987,0.63166037411052,0.636530412056414,0.613610240259063,0.802738810232431,0.503080578126442
"d7_27",0.435596778022912,0.260672277351344,0.647459248814794,0.612415756781894,0.594909843457093,0.745083826975576,0.58260814860893,0.560353655750132,0.568509793442323,0.602080861995616,0.744494459203494,0.628882761040276,0.696520530492574,0.724052771957324,0.622869641619904,0.817855645209447,0.585969693312986,0.661675223837484,0.436093827498286,0.465440707442541,0.596840109858316,0.358763509099194,0.617158304074518,0.656881200231517,0.69711679070046,0.57512778518508,0.781112795654046,0.557047216759714,0.638485536311399,0.597510072142264,0.597198663118525,0.606976812757174,0.589377256360613,0.714960034714239,0.753081813224648,0.312724825486219,0.745985621505564,0.333170031048248,0.401565618654898,0.497408894916302,0,0.682607763044914,0.578336632546811,0.534806691183127,0.588255219538916,0.769081928440886,0.245674231525696
"d7_3",0.601159220886454,0.676600624692482,0.579816278874195,0.567447933157185,0.508107366888202,0.607096186419988,0.485507167201217,0.497695292200458,0.497186827521306,0.570117819589763,0.794864831877559,0.588334075437956,0.74118656254011,0.659301992012555,0.608891745606526,0.823687450479186,0.519639029029036,0.655661921945773,0.782840343802625,0.648623883731404,0.574394215653761,0.796862803319602,0.570226889099704,0.580178073589735,0.626693524145187,0.505225613428236,0.776665802132954,0.526510670962851,0.520856529526259,0.582153617483333,0.522220500109008,0.663443149399843,0.593856411474021,0.576544562063903,0.770031820250035,0.756126928167145,0.759391784416075,0.627006757147167,0.68533917324901,0.691725968998987,0.682607763044914,0,0.527709682996118,0.529078719211278,0.509445522920337,0.808608222042023,0.705999958973244
"d7_4",0.515705393849641,0.649917033728411,0.524963955147044,0.491765456385619,0.427114164024571,0.650122504307618,0.42682559000124,0.395811918248372,0.420401519209118,0.49810731296279,0.691635299356967,0.514014119968645,0.735100250680945,0.656550928351866,0.550965978657944,0.785321437685568,0.409800814137695,0.652346098453807,0.759729306389288,0.6278934907806,0.474089154010886,0.755854071364147,0.502309942385234,0.53600130485154,0.5414654848364,0.410406297335812,0.729362316769539,0.456800787368304,0.493204437230092,0.49563805735233,0.447073215969566,0.627333227755783,0.505430502218789,0.545662394658305,0.727505312780594,0.710142493746823,0.778779659015613,0.530005588450767,0.700601483498804,0.63166037411052,0.578336632546811,0.527709682996118,0,0.389385438568414,0.450180323997834,0.713153728043223,0.620886701962562
"d7_5",0.525874303616404,0.649218566280833,0.521723486875245,0.483309397424759,0.464734660088299,0.668963050046559,0.446830077377229,0.420206351864033,0.44235073261189,0.474418326862075,0.726582383516308,0.518363625804122,0.747005767679891,0.615426811174797,0.513024261069067,0.81194749345316,0.41936221504788,0.640828338599071,0.748174229694773,0.638558116272286,0.485639436093222,0.755850268143776,0.472367498622419,0.528650887348663,0.57391694647943,0.386751992008107,0.772315808666028,0.452880271990606,0.462696957398731,0.476535550445433,0.42767490496353,0.650926939460496,0.496380441912822,0.588769593620792,0.731049192918284,0.708830589066306,0.749647041805231,0.561327979073527,0.666631909085331,0.636530412056414,0.534806691183127,0.529078719211278,0.389385438568414,0,0.440669022724445,0.750523639578217,0.588902838001869
"d7_6",0.537901494910495,0.618866104233355,0.595108508364978,0.550552531359414,0.458788576841757,0.622497100335717,0.466456317609499,0.472989576123416,0.47883809587988,0.543059307548951,0.746074043986525,0.584444374631283,0.747896188070343,0.655480556386852,0.517404581718464,0.818857777921258,0.467998706590832,0.669448749908486,0.743779425611316,0.651019600917199,0.488263143565187,0.759952206249402,0.541951243517939,0.565423998977339,0.560708334908848,0.459645644895854,0.779810559173009,0.476907071271201,0.414792868523468,0.476316339764474,0.423702414702282,0.646995912239219,0.528378542055507,0.636816273854726,0.759868291088896,0.705931900297855,0.774684378423015,0.515234745811406,0.652564362779425,0.613610240259063,0.588255219538916,0.509445522920337,0.450180323997834,0.440669022724445,0,0.771656059082294,0.66534003584116
"d7_7",0.739596470920969,0.803813997786584,0.707192586999249,0.734217204875078,0.716570176213778,0.840658696643849,0.705610084168066,0.702564078302556,0.716718067789843,0.704967384582434,0.530436313731223,0.754629490605056,0.605832779350001,0.841559766644599,0.772922644026153,0.269728142572954,0.704390141568352,0.804611109706468,0.716768291582264,0.702282887656582,0.630795404743837,0.804652604639932,0.773138535306256,0.568974398491224,0.798442384800888,0.743867609793137,0.249865614598421,0.748021533773974,0.785525306664574,0.74487786262813,0.773133645526813,0.421614032604679,0.729691573214045,0.836904942074426,0.612723714710293,0.822220274905562,0.864244788740183,0.709630839583222,0.847316532460617,0.802738810232431,0.769081928440886,0.808608222042023,0.713153728043223,0.750523639578217,0.771656059082294,0,0.802366589036823
"d7_8",0.479487340146401,0.26847654310006,0.673673472832987,0.653426023946859,0.659917115570574,0.77179723436681,0.637697985693728,0.63564238915156,0.627947371975162,0.662031760298673,0.77602421818467,0.662195826809255,0.711023642917675,0.727949386166631,0.701061643411021,0.82873398569564,0.589524792990103,0.669079612133945,0.449805017888062,0.474281001284468,0.633561327636139,0.290866785769412,0.64811827603382,0.672847072177035,0.707843680673621,0.595970827315681,0.791866560186059,0.531515622821,0.681190647963262,0.626168339842752,0.62001003753765,0.615568276954854,0.68724673639417,0.696421317293247,0.773133340232664,0.238693082689278,0.737218862699287,0.356292414119209,0.406109490330928,0.503080578126442,0.245674231525696,0.705999958973244,0.620886701962562,0.588902838001869,0.66534003584116,0.802366589036823,0
