Eigvals	20
0.49489081116812567	0.31676011163755546	0.13731466280290236	0.12100488622929675	0.0845159698237624	0.07673451349151529	0.04632447507579171	0.03433919072093673	0.02549808558890423	0.018048950071710937	0.013825576612738939	0.012262969417360298	0.00846905605972548	0.006658597698985852	0.00503573589760474	0.0013461646999356862	0.0	0.0	0.0	0.0

Proportion explained	20
0.352730089080524	0.22576863395653987	0.09787010013017879	0.08624541683870232	0.06023818768082765	0.05469200714300134	0.03301745728825311	0.024475026669739955	0.01817358859407387	0.012864267476652976	0.009854086517973941	0.008740348774646701	0.00603626260775343	0.004745870617340577	0.003589186809824759	0.0009594698139668226	0.0	0.0	0.0	0.0

Species	0	0

Site	20	20
CNT1_ds0_S250	0.1699859615344519	-0.06023582397926522	0.04503543875174932	-0.07675663655057564	-0.0494412357277315	-0.018644200463489514	0.10446434254092495	0.05787520882490991	0.004952064029219838	0.06564210957951001	0.010382414339042882	-0.007349829905451503	0.02168514841839967	0.007492042970685294	-0.015051273776224665	0.008634366168772922	-0.0	0.0	0.0	0.0
CNT11_d0_S205	-0.003082825446381469	0.10275572369956638	0.002499219836758379	-0.014311212497167021	-0.057208680709020326	0.07971066674455925	-0.030829741413428504	-0.0026646936646600246	0.03524404135958363	0.005770329897328802	0.009726007152696243	0.008391504338542197	0.0036713157477041834	0.02983722809301463	-0.021909157120484257	-0.021024829777149562	-0.0	0.0	0.0	0.0
CNT12_d7_S233	-0.13034009287875142	-0.0236697232650883	0.034157452350720964	-0.027391716222539903	-0.13660035256893	0.02351186694988263	0.09786113817405823	-0.05498702372411649	-0.05853407414570169	-0.0470504666194391	0.01566194062937267	0.0032710681040400793	-0.014105198138251942	0.0118213035896513	0.010053761979039233	-0.0022133770827690146	-0.0	0.0	0.0	0.0
CNT13_d14_S268	-0.129988953413328	-0.07049230253149018	-0.07072247908470376	0.04690292722705817	0.06649715060691024	-0.06233882374075599	0.05945945164215016	0.03867259697827373	0.024047262412554487	-0.024588744055060827	0.011229339136038777	0.07049398276080816	-0.01510603854837282	-0.013493020700660437	-0.02032103729810026	-0.0015352916584702614	-0.0	0.0	0.0	0.0
CNT14_d14_S269	0.4703658428592149	-0.3106551640660145	-0.07591965144404984	0.038024579803444196	-0.019298192423730987	0.00519880226366295	-0.04075578372183792	-0.045937951921798434	-0.012398640822058106	-0.009924300592893965	0.006490629856198304	0.011034425565996814	0.0012862632954989109	-0.002106808634748528	0.002704666481740258	-0.0006941552427576284	-0.0	0.0	0.0	0.0
CNT15_ds1_S126	-0.1715101562299633	-0.12059702280157794	-0.0687301618307409	0.03716019050347683	0.02831725532794436	0.02047881681783777	0.009775955391884158	-0.013745538408055665	0.008495454845905942	0.013298183247629882	0.03377698348621348	-0.05486344072521778	-0.03526090994325375	-0.02905843662548905	-0.00805509314407872	-0.0012316491732790895	-0.0	0.0	0.0	0.0
CNT17_d7_S238	-0.11545644950810231	0.021718878391158387	-0.07397763101350788	-0.19960156183810313	0.0686648947876605	-0.00414441345018387	-0.05707171884297659	-0.007983019066492635	-0.07713396482040644	0.016417295223363687	0.0256380769045019	0.018638027611240466	0.02260164749257212	-0.00721796873301259	0.004183381043335329	-0.002597989658719215	-0.0	0.0	0.0	0.0
CNT18_ds0_S211	0.03196044586324055	0.12879478077093717	-0.0008560804166127001	-0.011259985652396278	-0.0508859897297544	-0.029430337508596277	-0.05538042047037035	-0.04398795265333735	0.009207852091179915	-0.007297223019198678	-0.0021719278337710124	-0.007377700699249481	-0.012676307336111333	0.00924648513731356	-0.039159166806793884	0.014635973928551007	-0.0	0.0	0.0	0.0
CNT19_ds0_S217	0.05265104734965298	0.13119439197439914	-0.024165649180566857	0.03088158409395621	0.07025152616971791	0.11905257514880009	0.02316839549791331	-0.011108536663866417	0.009085345825192933	-0.047221497886875165	-0.011685297322120971	0.009329646130640308	0.020828732709796967	0.0031415889859816026	0.007665900400968781	0.016994659466424936	-0.0	0.0	0.0	0.0
CNT2_d0_S197	-0.1339608806428773	-0.09290966488834436	-0.08141434682358854	0.0032586940283225057	0.05001214823055313	-0.006858638897021296	0.01342436066822279	-0.02093977397123854	-0.02829227518770253	0.020442307862888295	-0.09249854126616118	-0.0124612042411904	-0.004921965036322523	0.01427776072660707	-0.009799677593451806	-0.003213179319989987	-0.0	0.0	0.0	0.0
CNT20_d0_S213	-0.07195272923421074	0.040762076968385054	0.020033804555911774	-0.07118232644425282	-0.11204668207627341	0.054968626284784355	-0.059408067260933665	-0.005257638147595286	0.04515395257190067	0.026079924472390083	-0.01771048879066625	0.027551981200452477	-0.012827501910250562	-0.03659146486821153	0.01152719376905754	0.005468182226449578	-0.0	0.0	0.0	0.0
CNT21_ds0_S253	0.16129769357070803	0.0028324854858791057	-0.0031527431008585892	-0.13925592029485542	0.009597321054919568	-0.016062314946261876	-0.00753328604075369	0.09074184372948894	0.033190095197497764	-0.054704667378990664	-0.01852097368079743	-0.021590072059902408	-0.024727570158088397	0.005800641073684635	0.014287716885541136	-0.005448890327123101	-0.0	0.0	0.0	0.0
CNT22_d0_S214	0.04095108383005881	0.16376768274654943	-0.05496858968138041	0.024035098504802347	0.036757315716396316	-0.09452270351746128	-0.026619721429455633	0.01827224647483015	-0.015827665615414127	-0.00576597524355909	0.028086344723102594	-0.024309914492839802	-0.01294810271918993	0.01972804069323566	0.003714333173245843	0.0064923252037205545	-0.0	0.0	0.0	0.0
