Eigvals	20
0.9319314340640272	0.3724842522952338	0.30177777792514077	0.2858501898126394	0.20505878353908827	0.17829315186913125	0.15241423107386723	0.1350359820469807	0.1142281656880552	0.11126809386257405	0.10278840178749146	0.09218539487401275	0.07536239149500347	0.07086896112357298	0.06590698704604665	0.06034683609974298	0.053189040315668186	0.049675124348791865	0.03587078761052456	0.0

Proportion explained	20
0.27453868147712546	0.10973053570065616	0.08890103952108223	0.08420891424267206	0.06040848714869809	0.05252357098536205	0.044899871930379184	0.039780394896090435	0.03365059794022866	0.03277858720387942	0.030280545613552225	0.027156994425859057	0.022201087802967822	0.020877363326691555	0.01941561005711125	0.01777763922168697	0.015669016478624294	0.014633848202176433	0.010567213825156617	0.0

Species	0	0

Site	20	20
CNT1_ds0_S250	-0.17594669734215673	-0.014955610119500798	0.08965951752400508	0.09909307222914182	0.00913468561922614	0.08757177390901205	-0.08508497843367055	-0.007851808744389586	-0.012625405699161388	-0.03132873962342674	0.017566592247236074	0.005716142265501011	-0.07215338360793569	0.0714973761548114	0.09956987964471642	0.0838951460260181	0.05076978612937079	-0.045978906479421246	0.09487847701356869	-0.0
CNT11_d0_S205	-0.06390976860572738	-0.18673072006476843	-0.1980659236622413	0.19677605981535745	0.13904091156817333	0.008701187155803829	0.036514233460243	0.058544715084141996	-0.04380590188847262	0.06391928690740159	0.08152578494158118	0.1655348451080372	0.04704317002580425	-0.015269162300763127	0.011816800609137788	-0.01253809469373636	-0.012932732250635773	-0.007844281793218543	-0.004365255296055328	-0.0
CNT12_d7_S233	-0.11459216785901132	-0.03556117918343417	0.07057862547770467	-0.006278847114255372	0.07161487452449102	-0.07011562527177664	-0.07864132010586228	-0.04806667938405361	-0.12789465103300557	0.009038473682279044	-0.10278196000078375	0.009951369631861804	-0.026246892199367794	0.03819387045653278	-0.013918168378646597	0.005452307782375115	-0.11510578624785951	0.11360628245333823	0.023766667615238563	-0.0
CNT13_d14_S268	0.34492946083900944	0.036518966103567606	0.10724220578744212	0.06296274238331705	0.105107839835184	0.09843807203942245	0.2336362517009663	-0.13691393388383502	0.064232913551859	0.07207317327337621	-0.050485659738776306	-0.007609085102661719	-0.006558510645661808	0.05927354965139224	0.004689781567689956	-0.004286204938436993	-0.0020064325387936003	0.009664180932447272	0.0047188784370235945	-0.0
CNT14_d14_S269	-0.21405546904971814	0.15164211174007283	0.025146241373613418	-0.13443765851407222	-0.002619947333335706	0.14532699818424122	0.0447374873611397	0.06735964111827819	-0.0194452227123744	-0.023689064767394952	0.13217093330763857	0.027291663916875687	-0.03411623436219873	0.042631951412540905	-0.0722905295873111	-0.0016524652558491384	0.061904743215716276	0.10475476959184137	-0.017751930269258868	-0.0
CNT15_ds1_S126	0.3125327523619301	0.1518904333192929	0.12459437237251082	-0.059420703806757076	-0.027417400561561327	-0.20805389134669866	-0.06661841741994659	-0.025487300424814334	-0.018619435660934557	0.057342498406914584	0.11834040409464715	0.05475863123624261	-0.04286505773002317	0.0215305530282789	0.03883366974844314	-0.10015862442556868	0.015328075988422297	-0.01853816360376838	0.015090568011165033	-0.0
CNT17_d7_S238	-0.1681152339246742	0.03972464918866036	0.09719069658804784	0.036289080946661646	-0.02475009510034581	0.003936139109274386	-0.03712007237561557	-0.04142718142185602	-0.047894596997069216	0.045808376550310004	-0.026579747484041346	0.02420698564147876	-0.071506435034231	0.0037050836404083913	0.031016898463463616	0.0597926623070187	0.0020951255941851006	-0.053728220547073303	-0.14700548700927282	-0.0
CNT18_ds0_S211	-0.12165065941343411	0.0410992218506098	-0.1266476597185349	-0.02789401609559731	-0.05063545370569454	-0.0742022391581382	0.035255960895453554	0.09851283883808332	0.05232231404431015	-0.016355347006864886	-0.10589721031098381	-0.02823274863040624	0.08317632418839611	0.08721679402691469	0.12785573268107367	-0.047105032077171795	0.05145863984218831	0.048614019968492586	-0.02987998340673706	-0.0
CNT19_ds0_S217	-0.17793698596180146	0.050132977262542046	-0.05300212860468457	-0.024613911568312125	-0.037098771698089276	-0.057273650738021965	-0.02609327578724164	-0.031196243724409618	0.0302211819463797	-0.004663051952185538	0.017963195476708688	-0.0179959720770937	0.09374042310913216	0.14408690470006708	-0.12424419107026073	0.0167719042886097	-0.04234041669861808	-0.08973670703030408	0.008431496011003053	-0.0
CNT2_d0_S197	0.06669192733638206	-0.28869439735161256	0.03450740717572464	-0.1186158145241201	0.08354693073054274	-0.014409013693730792	0.010204308344602947	0.1809366153287098	0.026460912614823542	0.10338792836903828	-0.0024500940164805325	-0.12314499231286465	-0.08069151896816393	0.007383808079655826	-0.03172561354102221	-0.016296540056069665	-0.005384012095469683	-0.027891337371518065	0.002545543190325557	-0.0
